time,true_x,true_y,x,y
45.360000000000014,25.75548824283235,24.565873538010823,26.251132067401265,24.219192586122336
46.08000000000001,26.018034407183656,24.52737035985838,25.942383358919827,24.0735217743207
46.80000000000001,26.272572804391864,24.461397510096074,25.440344714936966,24.92745288398311
47.52000000000001,26.52711120160007,24.39542466033377,26.673122384542538,24.778919346836215
48.24000000000001,26.781649598808276,24.329451810571463,26.089878011937824,24.867432713194983
48.960000000000015,27.036187996016483,24.26347896080916,28.161224202738435,23.358961573422715
49.680000000000014,27.29072639322469,24.197506111046852,28.193338678057902,23.5240943336385
50.40000000000001,27.537590800441347,24.107184698828572,28.817762749804476,24.17418543642746
51.12000000000001,27.784455207658002,24.016863286610292,27.57357570171699,23.528674300964163
51.84000000000001,28.03131961487466,23.926541874392008,28.544712240434173,24.287128428870307
52.56000000000002,28.278184022091317,23.836220462173728,28.40917812070196,24.39397636603643
53.280000000000015,28.525048429307972,23.745899049955447,29.642918942742455,24.744568127142298
54.000000000000014,28.764540091798498,23.634256926361555,29.933604475441463,23.17872114477548
54.72000000000001,29.004031754289024,23.52261480276766,28.978443901429472,23.751327874196935
55.44000000000001,29.24352341677955,23.410972679173767,29.98731748147149,24.51696399934029
56.16000000000002,29.483015079270075,23.29933055557987,29.533283108153263,23.8003140434581
56.88000000000002,29.7225067417606,23.18768843198598,27.968050500745104,24.121214606870833
57.600000000000016,29.95489437290431,23.0576601900233,29.591981273421187,23.143758632316707
58.320000000000014,30.18728200404802,22.927631948060615,30.86126446736404,23.785394016668178
59.04000000000001,30.41966963519173,22.797603706097934,30.372757991966687,24.660877755251256
59.76000000000002,30.65205726633544,22.66757546413525,31.888540251162993,22.095350975906253
60.48000000000002,30.88444489747915,22.53754722217257,30.736665257912833,21.433076927277455
61.20000000000002,31.10996467876924,22.3919741967744,31.882690317229873,21.6099920498201
61.920000000000016,31.335484460059334,22.246401171376228,32.943308542846104,23.98601738220369
62.640000000000015,31.561004241349423,22.10082814597806,31.200822127157014,21.84173522231878
63.360000000000014,31.786524022639515,21.95525512057989,32.90665498494034,21.423810492350164
64.08000000000001,32.01204380392961,21.809682095181717,33.373563375144094,22.275838761821333
64.80000000000001,32.230899384973156,21.65131236320783,31.819132148759962,22.408867045824195
65.52000000000001,32.449754966016705,21.492942631233937,33.13063015064871,22.2928693458298
66.24000000000001,32.66861054706026,21.33457289926005,32.98209179704156,22.33994249587186
66.96000000000001,32.88746612810381,21.176203167286157,32.68643071872208,21.204332806158703
67.68,33.10632170914736,21.01783343531227,33.80202768596319,19.163619407539628
68.4,33.31868421070165,20.849321813380104,34.70230626334958,21.936750127454
69.12,33.531046712255936,20.68081019144794,32.94304104208605,20.13761718886837
69.84,33.74340921381022,20.51229856951577,32.84233606885858,21.07006651950899
70.56,33.955771715364506,20.343786947583606,34.64693337916329,21.347994015402122
71.28,34.168134216918794,20.17527532565144,33.426287609505664,20.552594414992065
72.0,34.374146150766684,19.999180570225125,35.77829053533532,21.452495949464836
72.72,34.580158084614574,19.82308581479881,33.8565197255206,19.80737569686088
73.44,34.786170018462464,19.646991059372493,34.45372063446524,19.350877750032286
74.16,34.992181952310354,19.470896303946176,34.272706162392346,18.24778383483725
74.88,35.19819388615824,19.29480154851986,34.35951414147933,18.923695867028822
75.6,35.39799396479206,19.113568634707438,36.09250056260324,17.19137518139409
76.32,35.59779404342588,18.93233572089501,35.378854785084556,18.702009445296394
77.03999999999999,35.79759412205969,18.75110280708259,35.09762500295292,18.80726137758667
77.75999999999999,35.99739420069351,18.569869893270162,34.930314195184174,18.903942934805652
78.47999999999999,36.19719427932733,18.38863697945774,35.60537189271201,19.654433503790933
79.19999999999999,36.390933450698654,18.204585647618458,35.5917032933598,18.282262396886615
79.91999999999999,36.58467262206998,18.020534315779177,37.580222226273065,16.738751120246604
80.63999999999999,36.7784117934413,17.836482983939895,37.809607294493965,17.107551068044167
81.35999999999999,36.97215096481263,17.652431652100613,37.66772532420301,17.70334749356563
82.07999999999998,37.165890136183954,17.468380320261332,37.474302836292274,17.043609435166168
82.79999999999998,37.353732360998805,17.2837045207948,39.81514254099417,17.34437620829956
83.51999999999998,37.541574585813656,17.099028721328267,37.81371777167197,17.654444975847035
84.23999999999998,37.7294168106285,16.91435292186173,38.96197990018693,16.93508690636372
84.95999999999998,37.91725903544335,16.7296771223952,39.32967417798329,15.914663357266672
85.67999999999998,38.1051012602582,16.545001322928666,39.88133358848447,17.36109978107894
86.39999999999998,38.28722351197704,16.361769216274844,37.54524452617184,16.838617968897992
87.11999999999998,38.469345763695884,16.178537109621022,39.31976191367343,16.294491303207327
87.83999999999997,38.65146801541472,15.995305002967202,39.46499650517305,16.427341702264137
88.55999999999997,38.833590267133566,15.81207289631338,37.5853128771365,15.74158370592482
89.27999999999997,39.0157125188524,15.628840789659558,38.08553283793176,16.306124157135446
89.99999999999997,39.19230478369015,15.448994746298764,38.7560294159346,13.670636624045281
90.71999999999997,39.36889704852789,15.269148702937969,39.30540623075544,15.445609055202922
91.43999999999997,39.54548931336563,15.089302659577175,40.80876504637508,15.60587797217003
92.15999999999997,39.72208157820337,14.90945661621638,39.45231682034326,14.662737600645169
92.87999999999997,39.89867384304112,14.729610572855586,40.19788217604343,14.649550931617181
93.59999999999997,40.069939119967124,14.554967173308489,40.55920678615853,14.641520452082517
94.31999999999996,40.241204396893124,14.38032377376139,41.063195415093716,12.496939407227979
95.03999999999996,40.41246967381913,14.205680374214293,40.76271348668651,13.77047650254325
95.75999999999996,40.58373495074513,14.031036974667193,40.19033795456781,14.835647351996416
96.47999999999996,40.75500022767114,13.856393575120096,42.952029637829206,13.424096116799316
97.19999999999996,40.92115452840922,13.688643609947722,40.052864699072,12.78400502697225
97.91999999999996,41.0873088291473,13.520893644775347,40.92789006913275,14.02773658190316
98.63999999999996,41.25346312988537,13.353143679602974,41.504869596101834,12.601729479386474
99.35999999999996,41.41961743062345,13.1853937144306,40.925208193406036,13.830460357552452
100.07999999999996,41.585771731361525,13.017643749258225,42.51414209540445,15.551245568465175
100.79999999999995,41.74704408038991,12.858352219061953,43.12081474150883,13.290735512375365
101.51999999999995,41.908316429418306,12.69906068886568,42.41293540221943,11.832084313288748
102.23999999999995,42.06958877844669,12.53976915866941,41.74509417362755,13.005497742275677
102.95999999999995,42.23086112747509,12.380477628473137,43.23454492395305,12.428819784975039
103.67999999999995,42.392133476503474,12.221186098276865,42.1478589142888,12.507119174797726
104.39999999999995,42.54876591105488,12.07179221369843,42.96379767211557,10.841093363971792
105.11999999999995,42.705398345606284,11.922398329119995,42.20230064659392,12.574984016579258
105.83999999999995,42.862030780157696,11.77300444454156,43.12186728581873,11.281775589494972
106.55999999999995,43.0186632147091,11.623610559963124,43.09183925540658,11.570513553910711
107.27999999999994,43.175295649260505,11.474216675384689,42.61323205610357,10.706019977827639
107.99999999999994,43.32754321932207,11.336033857106182,44.473007632044066,10.703973932907633
108.71999999999994,43.47979078938363,11.197851038827675,45.198626043951506,11.255354535271257
109.43999999999994,43.6320383594452,11.05966822054917,42.55157554485227,10.5271947095952
110.15999999999994,43.78428592950676,10.921485402270664,43.20790060748602,10.384931572853343
110.87999999999994,43.93653349956832,10.783302583992157,43.588090236392155,10.910092194106339
111.59999999999994,44.084664267881635,10.657518462736022,43.900307726547446,9.539881368666101
112.31999999999994,44.23279503619494,10.531734341479886,45.166736273436285,10.536266359042347
113.03999999999994,44.38092580450826,10.405950220223751,44.27812542919512,10.450871600558157
113.75999999999993,44.52905657282157,10.280166098967616,44.12707093890187,10.01577177214331
114.47999999999993,44.67718734113488,10.15438197771148,44.74807721926554,11.83477297506621
115.19999999999993,44.82148238319597,10.042058394240515,45.50910637488421,9.002657838604996
115.91999999999993,44.96577742525706,9.929734810769551,44.31113900047475,8.945495187795746
116.63999999999993,45.11007246731815,9.817411227298585,43.77232893021431,9.452999040023224
117.35999999999993,45.254367509379236,9.705087643827621,44.9526975602833,8.421119373035847
118.07999999999993,45.398662551440324,9.592764060356656,46.094696465415865,10.836742765825626
118.79999999999993,45.53941595549968,9.494837065474014,46.146837418562534,9.292919601792125
119.51999999999992,45.68016935955903,9.396910070591373,46.26931633368153,9.784686514247765
120.23999999999992,45.82092276361839,9.29898307570873,45.89643835032498,9.769080458304165
120.95999999999992,45.961676167677744,9.201056080826088,46.020316746719324,9.421473545375314
121.67999999999992,46.1024295717371,9.103129085943447,44.87280333332478,8.896875275374956
122.39999999999992,46.239948438799644,9.020408940492638,47.82043570762511,7.534375697512104
123.11999999999992,46.37746730586218,8.93768879504183,46.50663263517864,8.400942344078967
123.83999999999992,46.51498617292473,8.854968649591022,46.30148333950206,8.453864420902809
124.55999999999992,46.65250503998727,8.772248504140213,47.674147757500535,8.60261090949187
125.27999999999992,46.790023907049815,8.689528358689405,49.028983522642726,9.75912229890395
125.99999999999991,46.92462835087492,8.62269953355429,46.655255573006755,8.593658027095039
126.71999999999991,47.05923279470003,8.555870708419176,47.173734856354514,8.99993479177291
127.43999999999991,47.193837238525134,8.489041883284061,49.04942062603284,7.423915365464735
128.1599999999999,47.328441682350245,8.422213058148948,47.42424791689156,8.645502951707623
128.8799999999999,47.46304612617535,8.355384233013833,46.44792357062235,7.5935423592367846
129.5999999999999,47.59506927327684,8.305005409118634,46.73863235373427,7.639445418667747
130.3199999999999,47.727092420378334,8.254626585223434,48.22354612775135,9.398144833775094
131.0399999999999,47.85911556747983,8.204247761328233,49.042352978605145,8.807649705234784
131.7599999999999,47.991138714581325,8.153868937433034,49.734420416655766,7.3377304315439105
132.4799999999999,48.12316186168282,8.103490113537834,48.77152392816355,7.7838999994083276
133.1999999999999,48.25294985132895,8.069994181847118,47.911169725088236,6.462925289959059
133.9199999999999,48.38273784097508,8.036498250156404,50.0263718137508,8.472392646519014
134.6399999999999,48.51252583062121,8.00300231846569,49.161764198666695,8.468073000964052
135.3599999999999,48.64231382026734,7.969506386774974,48.222068250067345,8.259469624709645
136.0799999999999,48.77210180991347,7.936010455084259,47.69428431791621,7.676877832136566
136.7999999999999,48.90001379412697,7.919704516602956,48.65513164496866,6.892189569058844
137.5199999999999,49.02792577834047,7.903398578121654,46.61848096784867,7.920771514005689
138.2399999999999,49.15583776255396,7.8870926396403505,50.28312269953973,8.928583764171002
138.9599999999999,49.283749746767455,7.870786701159048,48.55874420161861,8.478276166061825
139.6799999999999,49.41166173098095,7.8544807626777455,50.14695659014459,8.786669369552754
140.3999999999999,49.53806979357071,7.855546200165873,48.9118039976988,7.928450998580496
141.1199999999999,49.664477856160474,7.856611637654001,48.061279952118696,6.020725950139011
141.8399999999999,49.79088591875023,7.857677075142128,50.82977993620284,9.486157347707227
142.5599999999999,49.91729398133999,7.858742512630256,48.96031023140706,9.51334398332065
143.2799999999999,50.04370204392975,7.859807950118383,51.29008553394016,6.213291833172421
143.9999999999999,50.16897945503413,7.878310831209884,50.25547771000596,9.027999634928102
144.71999999999989,50.29425686613852,7.896813712301385,51.323632751927306,8.114685423824843
145.43999999999988,50.4195342772429,7.915316593392887,50.16857085982963,8.757020839928922
146.15999999999988,50.54481168834729,7.9338194744843875,49.64514423339987,7.918502454789546
146.87999999999988,50.67008909945167,7.952322355575888,51.96388152196679,7.195861877415262
147.59999999999988,50.79456532249412,7.988253283760776,50.84763719400228,8.058288567757662
148.31999999999988,50.919041545536565,8.024184211945665,51.19703704670438,7.687281499074856
149.03999999999988,51.043517768579015,8.060115140130552,50.96860030279906,8.710986934456416
149.75999999999988,51.16799399162146,8.09604606831544,51.14300424405864,7.535055537992164
150.47999999999988,51.29247021466391,8.131976996500327,50.672708203875885,9.233146483066067
151.19999999999987,51.41641222798981,8.18526765481776,52.6079092017158,9.96349747343664
151.91999999999987,51.540354241315704,8.238558313135195,52.26583234904001,7.497811647577996
152.63999999999987,51.664296254641606,8.291848971452628,52.080985245936894,9.26250498126474
153.35999999999987,51.7882382679675,8.345139629770063,49.90218087302152,11.04375895488603
154.07999999999987,51.9121802812934,8.398430288087496,52.12496315732042,8.876854180537256
154.79999999999987,52.03579216826831,8.468953802181625,52.349988077403324,8.877481904061728
155.51999999999987,52.15940405524321,8.539477316275754,51.70537986528338,8.517056722922067
156.23999999999987,52.283015942218114,8.610000830369884,52.81113048294653,9.94555348531794
156.95999999999987,52.40662782919301,8.680524344464013,52.938387913678426,7.37080124927026
157.67999999999986,52.53023971616792,8.751047858558142,53.5691628082745,9.773628951669721
158.39999999999986,52.65366266517758,8.838618796678112,53.83084857733336,8.64921674775662
159.11999999999986,52.77708561418724,8.926189734798083,51.69419078343023,7.305210014985542
159.83999999999986,52.9005085631969,9.013760672918055,52.45767466296266,8.50910636395147
160.55999999999986,53.023931512206566,9.101331611038026,52.394861240047454,7.631529046971093
161.27999999999986,53.147354461216224,9.188902549157996,52.76842398998444,10.105825434051837
161.99999999999986,53.27066676566655,9.293276922157942,52.833210135998726,7.461619517605044
162.71999999999986,53.39397907011688,9.397651295157887,52.44445444377867,10.103349775100906
163.43999999999986,53.5172913745672,9.502025668157833,54.479720456980274,7.520674341591031
164.15999999999985,53.64060367901753,9.606400041157778,51.697076156896834,11.092805024605543
164.87999999999985,53.763915983467854,9.710774414157724,54.328202220025815,9.09264291773506
165.59999999999985,53.88713304178494,9.831649675496774,53.56873841290641,10.29196300397103
166.31999999999985,54.01035010010202,9.952524936835825,55.03445414970743,10.244473532231401
167.03999999999985,54.13356715841911,10.073400198174875,53.50212617966061,8.348941409935707
167.75999999999985,54.25678421673619,10.194275459513927,54.79168933116051,10.252112058885853
168.47999999999985,54.38000127505328,10.315150720852976,52.766512902573396,9.73900732634299
169.19999999999985,54.50307559068341,10.452165766595256,53.327764521256704,11.022719341324338
169.91999999999985,54.62614990631353,10.589180812337535,54.21395677517877,10.046556980715021
170.63999999999984,54.749224221943656,10.726195858079816,55.62460452489818,11.116767433951397
171.35999999999984,54.872298537573776,10.863210903822095,54.99162388776574,10.716421688545628
172.07999999999984,54.995372853203904,11.000225949564374,56.13794725492114,11.8154301525629
172.79999999999984,55.118194034613516,11.152961118378993,55.732053200441705,12.648259054865301
173.51999999999984,55.24101521602312,11.305696287193614,54.59827425239062,11.54825878751557
174.23999999999984,55.363836397432735,11.458431456008233,53.96147505704956,11.580047890412475
174.95999999999984,55.48665757884234,11.611166624822854,56.473266275065704,12.608758867992657
175.67999999999984,55.60947876025195,11.763901793637473,55.59284043889039,10.442734310630607
176.39999999999984,55.73187352092767,11.931878866798542,56.856602503455896,11.037943708988944
177.11999999999983,55.85426828160339,12.099855939959609,56.407942345229344,10.811652356735049
177.83999999999983,55.97666304227911,12.267833013120677,56.01170729698307,13.031095950179832
178.55999999999983,56.099057802954825,12.435810086281744,55.2845103709788,11.5462224537355
179.27999999999983,56.22145256363054,12.603787159442813,57.25680096465538,13.09873360851835
179.99999999999983,56.34318472207917,12.786469360829429,56.56019751434575,13.560780491910858
180.71999999999983,56.46491688052781,12.969151562216044,56.68847530036195,13.768398566381293
181.43999999999983,56.58664903897644,13.15183376360266,55.9873353241669,12.802747328684347
182.15999999999983,56.708381197425076,13.334515964989276,57.59020785941463,13.998141218151915
182.87999999999982,56.830113355873706,13.517198166375891,57.214906257998685,12.258532476951684
183.59999999999982,56.950883835622236,13.713990162472149,58.459533818730996,13.419759202730695
184.31999999999982,57.071654315370765,13.910782158568407,56.78321378661254,13.850506107158152
185.03999999999982,57.19242479511929,14.107574154664665,56.99705293962918,15.336233793480632
185.75999999999982,57.313195274867816,14.304366150760924,57.85942464098996,14.323213178512638
186.47999999999982,57.433965754616345,14.50115814685718,57.55178131573999,13.589450857972562
187.19999999999982,57.55341258421193,14.711406046752163,57.8858367423772,16.077051050177268
187.91999999999982,57.67285941380751,14.921653946647146,56.74138263952048,14.818577283648416
188.63999999999982,57.7923062434031,15.131901846542128,58.75129518192183,14.152325648800183
189.35999999999981,57.91175307299868,15.34214974643711,57.235673035717916,15.252014942394995
190.0799999999998,58.03119990259426,15.552397646332093,57.26291238757918,15.607334128209933
190.7999999999998,58.148898215604234,15.775389001719878,59.08452266984972,16.621273539207266
191.5199999999998,58.26659652861421,15.998380357107663,58.360201002533756,14.78979047211074
192.2399999999998,58.38429484162418,16.221371712495447,59.850111324562064,15.158180221455684
192.9599999999998,58.50199315463416,16.444363067883234,58.35066551825238,17.43141266142169
193.6799999999998,58.61969146764413,16.667354423271018,57.41642687964105,15.31789902972673
194.3999999999998,58.735153502656004,16.90231822845068,58.581302678230486,16.900495311065498
195.1199999999998,58.85061553766788,17.137282033630346,58.975028457205084,16.17880959638289
195.8399999999998,58.96607757267976,17.37224583881001,57.35772649993114,16.551416460335687
196.5599999999998,59.08153960769163,17.607209643989673,59.76501585982309,16.55035187627198
197.2799999999998,59.197001642703505,17.842173449169337,58.950906036113146,16.85031483279332
197.9999999999998,59.30967674332498,18.088280141044933,58.95119114245891,17.10923414777072
198.7199999999998,59.42235184394645,18.334386832920533,60.59215135278819,16.6273213802461
199.4399999999998,59.53502694456792,18.58049352479613,60.025334413382375,17.270158983847715
200.1599999999998,59.64770204518939,18.82660021667173,58.356725334414364,17.99102095594674
200.8799999999998,59.760377145810864,19.072706908547325,59.69462485279095,19.342581852127626
201.5999999999998,59.8696517606698,19.32906836662792,59.660074637870615,19.13535424026388
202.3199999999998,59.97892637552873,19.585429824708513,60.608300875987275,20.82141308393525
203.0399999999998,60.088200990387655,19.841791282789107,59.59634820732921,18.54607362138406
203.7599999999998,60.19747560524659,20.0981527408697,60.55151771552454,20.600584273929613
204.4799999999998,60.30675022010552,20.354514198950294,61.91134506530071,20.44263365977843
205.1999999999998,60.41194790284996,20.62018374534993,60.00669456771981,20.09500845254012
205.9199999999998,60.5171455855944,20.885853291749562,61.561423274244554,19.449741813222822
206.6399999999998,60.622343268338845,21.151522838149198,59.05297644080899,20.940090017475956
207.3599999999998,60.727540951083284,21.41719238454883,60.244076288914925,21.003313953506854
208.07999999999979,60.832738633827724,21.682861930948466,60.34902429605183,20.60146308629005
208.79999999999978,60.933120043125896,21.956834330386187,59.80305808652082,23.788529568257832
209.51999999999978,61.03350145242406,22.230806729823907,60.31452024008791,22.199378621065275
210.23999999999978,61.133882861722235,22.504779129261628,62.32978719332865,21.00649730817583
210.95999999999978,61.2342642710204,22.77875152869935,61.17743053549741,21.508852552455505
211.67999999999978,61.33464568031857,23.05272392813707,61.436104906574414,23.03743629388095
212.39999999999978,61.42940896633768,23.333935786127196,62.18910889748059,23.70509314385843
213.11999999999978,61.5241722523568,23.61514764411732,61.815116134226066,24.29225366037612
213.83999999999978,61.61893553837591,23.896359502107444,61.816863741351185,24.19835031194977
214.55999999999977,61.713698824395024,24.17757136009757,61.06385829369156,24.256536640346983
215.27999999999977,61.80846211041413,24.458783218087696,62.359726091912364,25.263744493028618
215.99999999999977,61.89676052584848,24.74613112563545,61.15991588569269,25.944202430811284
216.71999999999977,61.98505894128282,25.033479033183202,61.49073387215382,27.2481195386279
217.43999999999977,62.07335735671717,25.320826940730957,62.72960394197202,26.123310594918422
218.15999999999977,62.16165577215151,25.608174848278708,61.326376658852936,28.094403133297593
218.87999999999977,62.24995418758586,25.895522755826462,63.6427407492712,25.305657748196623
219.59999999999977,62.33093850967009,26.187906996956787,62.23805998736984,24.77720241629615
220.31999999999977,62.411922831754325,26.480291238087112,62.511625887806204,26.107934706085228
221.03999999999976,62.492907153838566,26.77267547921744,61.17746050980057,26.865494435041313
221.75999999999976,62.5738914759228,27.065059720347765,62.7647475678727,27.71243798646965
222.47999999999976,62.65487579800703,27.35744396147809,63.870400523128495,27.599807792274408
223.19999999999976,62.72770540280393,27.6537799231079,62.79566156951346,27.541433597553603
223.91999999999976,62.80053500760082,27.950115884737713,64.53444498969218,27.753036417922036
224.63999999999976,62.873364612397715,28.24645184636752,62.97308232142712,27.586360973968734
225.35999999999976,62.94619421719461,28.542787807997332,63.64494346551488,27.90729451659215
226.07999999999976,63.0190238219915,28.839123769627143,61.50207952659516,30.970792095085812
226.79999999999976,63.08286676073349,29.13834202022022,62.66748939395045,29.499940957482995
227.51999999999975,63.14670969947547,29.4375602708133,64.12415568261527,29.56642907216445
228.23999999999975,63.21055263821746,29.736778521406382,64.4088548340177,28.988732070628934
228.95999999999975,63.27439557695944,30.03599677199946,62.686952925894,29.265801037082728
229.67999999999975,63.33823851570143,30.33521502259254,64.42306722486201,30.443302238736877
230.39999999999975,63.39227151479054,30.636261312159505,63.31155608577354,30.805694572811166
231.11999999999975,63.446304513879646,30.93730760172647,63.71706568514181,31.99337180156654
231.83999999999975,63.500337512968756,31.23835389129344,64.03667269800103,31.071937119728073
232.55999999999975,63.554370512057865,31.539400180860405,64.83192189316605,30.830205570798647
233.27999999999975,63.608403511146975,31.84044647042737,63.63716031024406,33.487614916548324
233.99999999999974,63.65181197215489,32.14228173052571,63.52757832057803,31.536033744854766
234.71999999999974,63.6952204331628,32.444116990624046,62.858304658374,32.35642896735672
235.43999999999974,63.738628894170716,32.74595225072238,63.747536867402445,32.83421307325289
236.15999999999974,63.78203735517863,33.047787510820726,65.56626114492187,33.6178524190213
236.87999999999974,63.825445816186544,33.34962277091906,63.49064724257792,33.789804380641584
237.59999999999974,63.857423815854574,33.651223114653114,64.00915645724135,33.02620016860023
238.31999999999974,63.889401815522604,33.95282345838716,63.116754836282645,34.871418175155426
239.03999999999974,63.92137981519063,34.25442380212121,63.776074344961195,34.28999463867401
239.75999999999974,63.95335781485866,34.556024145855254,64.60312859379175,35.5283076600698
240.47999999999973,63.98533581452669,34.857624489589305,63.35458080408482,36.10581799324764
241.19999999999973,64.00508610476577,35.15798121161025,64.00702868193058,35.09421446016584
241.91999999999973,64.02483639500484,35.4583379336312,65.1019513605163,35.73520818720292
242.63999999999973,64.04458668524393,35.75869465565214,66.10251878083352,36.66692275476046
243.35999999999973,64.064336975483,36.05905137767309,63.344296527395244,35.48558742123318
244.07999999999973,64.08408726572208,36.359408099694036,63.00356750801913,37.03628254174564
244.79999999999973,64.09082127361278,36.657527676199926,65.2618613597145,37.6993844876988
245.51999999999973,64.09755528150347,36.955647252705816,63.96853320527535,36.18069433928285
246.23999999999972,64.10428928939416,37.2537668292117,62.703749503541154,38.22462382090461
246.95999999999972,64.11102329728486,37.55188640571759,64.02145163219677,38.96917657705964
247.67999999999972,64.11775730517556,37.85000598222348,64.35573299615461,38.78934578173723
248.39999999999972,64.11069513296808,38.1449100709592,63.399930868563054,38.713752257100936
249.11999999999972,64.10363296076059,38.439814159694926,63.609039134046675,36.828371788759085
249.83999999999972,64.09657078855311,38.734718248430646,64.64628379544314,39.28967814528406
250.55999999999972,64.08950861634563,39.02962233716637,64.10995772172251,39.19463326079093
251.27999999999972,64.08244644413814,39.32452642590209,63.96201331054223,38.653298007541096
251.99999999999972,64.06081686925229,39.615251866159404,66.20122023491426,39.50986447227158
252.71999999999971,64.03918729436646,39.90597730641671,64.67764134458508,38.518938765265496
