dim 1, dim 2, dim 3
0.9473684210526313,1.2631578947368418,1.38614813058767
0.9473684210526314,1.684210526315789,1.1812160983870192
0.9473684210526315,2.1052631578947363,0.9787023862939245
0.9473684210526314,2.5263157894736836,0.778606994308386
0.9473684210526314,2.94736842105263,0.5809299224304036
0.9473684210526314,3.368421052631578,0.3856711706599776
0.9473684210526314,3.789473684210526,0.19283073899710818
0.9473684210526314,4.210526315789473,0.0024086274417946816
0.9473684210526314,4.63157894736842,-0.18559516400596254
0.9473684210526314,5.052631578947367,-0.3711806353461632
0.9473684210526314,5.473684210526315,-0.5543477865788079
0.9473684210526314,5.894736842105261,-0.735096617703896
0.9473684210526314,6.315789473684209,-0.9134271287214281
0.9473684210526314,6.736842105263156,-1.0893393196314034
0.9473684210526314,7.157894736842104,-1.262833190433823
0.9473684210526314,7.578947368421052,-1.4339087411286862
0.9473684210526314,7.999999999999999,-1.6025659717159932
1.263157894736842,0.0,2.361860329494095
1.2631578947368423,0.42105263157894746,2.11377776090536
1.263157894736842,0.8421052631578947,1.8726569494999998
1.2631578947368416,1.2631578947368423,1.638497895278016
1.263157894736842,1.6842105263157894,1.411300598239408
1.2631578947368423,2.1052631578947363,1.1910650583841764
1.263157894736842,2.5263157894736845,0.9777912757123202
1.263157894736842,2.947368421052631,0.77147925022384
1.263157894736842,3.3684210526315788,0.572128981918736
1.263157894736842,3.789473684210527,0.379740470797008
1.263157894736842,4.210526315789473,0.19431371685865556
1.263157894736842,4.631578947368422,0.01584872010367916
1.263157894736842,5.052631578947369,-0.1556545194679211
1.263157894736842,5.473684210526316,-0.3201960018561456
1.263157894736842,5.894736842105263,-0.4777757270609939
1.263157894736842,6.3157894736842115,-0.6283936950824666
1.263157894736842,6.7368421052631575,-0.7720499059205629
1.263157894736842,7.157894736842106,-0.9087443595752837
1.263157894736842,7.578947368421052,-1.0384770560466279
1.263157894736842,8.0,-1.1612479953345969
1.5789473684210527,0.0,2.5718034698935712
1.578947368421053,0.4210526315789475,2.300706878036783
1.5789473684210527,0.8421052631578949,2.0403594525097746
1.5789473684210524,1.2631578947368423,1.7907611933125451
1.5789473684210527,1.6842105263157898,1.5519121004450955
1.578947368421053,2.105263157894737,1.3238121739074251
1.5789473684210527,2.5263157894736845,1.1064614136995334
1.5789473684210527,2.947368421052632,0.8998598198214207
1.5789473684210527,3.3684210526315796,0.7040073922730877
1.5789473684210527,3.7894736842105274,0.518904131054534
1.5789473684210527,4.210526315789474,0.3445500361657592
1.5789473684210527,4.631578947368422,0.18094510760676352
1.5789473684210527,5.052631578947369,0.028089345377547544
1.5789473684210527,5.473684210526317,-0.11401725052188977
1.5789473684210527,5.894736842105264,-0.2453746800915473
1.5789473684210527,6.3157894736842115,-0.3659829433314261
1.5789473684210527,6.736842105263159,-0.4758420402415253
1.5789473684210527,7.157894736842106,-0.5749519708218456
1.5789473684210527,7.578947368421055,-0.6633127350723864
1.5789473684210527,8.000000000000002,-0.7409243329931482
1.894736842105263,0.0,2.6610293045633475
1.8947368421052635,0.42105263157894746,2.377910172412331
1.894736842105263,0.8421052631578947,2.1086588217999362
1.8947368421052626,1.2631578947368423,1.853275252726163
1.894736842105263,1.6842105263157894,1.6117594651910123
1.8947368421052635,2.1052631578947367,1.3841114591944834
1.894736842105263,2.5263157894736845,1.170331234736576
1.894736842105263,2.947368421052631,0.9704187918172901
1.894736842105263,3.3684210526315788,0.7843741304366263
1.894736842105263,3.7894736842105265,0.6121972505945849
1.894736842105263,4.2105263157894735,0.4538881522911644
1.894736842105263,4.631578947368421,0.3094468355263662
1.894736842105263,5.052631578947369,0.17887330030019005
1.894736842105263,5.473684210526316,0.06216754661263539
1.894736842105263,5.894736842105264,-0.04067042553629715
1.894736842105263,6.315789473684211,-0.12964061614660807
1.894736842105263,6.7368421052631575,-0.20474302521829701
1.894736842105263,7.157894736842105,-0.26597765275136415
1.894736842105263,7.578947368421053,-0.3133444987458094
1.894736842105263,8.0,-0.3468435632016329
2.2105263157894735,0.0,2.6452835690333867
2.210526315789474,0.42105263157894735,2.3592433097384227
2.2105263157894735,0.8421052631578947,2.0896078872452186
2.2105263157894726,1.2631578947368418,1.836377301553774
2.2105263157894735,1.6842105263157894,1.5995515526640895
2.210526315789474,2.1052631578947367,1.3791306405761647
2.2105263157894735,2.5263157894736836,1.1751145652899986
2.2105263157894735,2.9473684210526305,0.9875033268055917
2.2105263157894735,3.3684210526315788,0.8162969251229452
2.2105263157894735,3.7894736842105257,0.6614953602420584
2.2105263157894735,4.2105263157894735,0.5230986321629304
2.2105263157894735,4.63157894736842,0.40110674088556214
2.2105263157894735,5.052631578947367,0.29551968640995374
2.2105263157894735,5.473684210526316,0.20633746873610448
2.2105263157894735,5.894736842105263,0.13356008786401513
2.2105263157894735,6.31578947368421,0.07718754379368503
2.2105263157894735,6.7368421052631575,0.03721983652511471
2.2105263157894735,7.157894736842104,0.013656966058303747
2.2105263157894735,7.578947368421051,0.006498932393252327
2.2105263157894735,7.999999999999999,0.015745735529960503
2.526315789473684,0.0,2.5403119988336496
2.526315789473685,0.4210526315789474,2.25856195572148
2.526315789473684,0.8421052631578947,1.995259478720358
2.526315789473684,1.2631578947368423,1.7504045678302844
2.526315789473684,1.6842105263157894,1.5239972230512595
2.526315789473685,2.1052631578947367,1.3160374443832825
2.526315789473684,2.5263157894736845,1.126525231826353
2.526315789473684,2.947368421052631,0.9554605853804715
2.526315789473684,3.3684210526315788,0.8028435050456383
2.526315789473684,3.7894736842105265,0.6686739908218534
2.526315789473684,4.2105263157894735,0.5529520427091161
2.526315789473684,4.631578947368421,0.4556776607074272
2.526315789473684,5.052631578947369,0.3768508448167865
2.526315789473684,5.473684210526315,0.3164715950371936
2.526315789473684,5.894736842105263,0.27453991136864886
2.526315789473684,6.315789473684211,0.2510557938111521
2.526315789473684,6.7368421052631575,0.2460192423647034
2.526315789473684,7.157894736842106,0.25943025702930284
2.526315789473684,7.578947368421053,0.2912888378049504
2.526315789473684,8.0,0.34159498469164595
2.842105263157895,0.0,2.361860329494096
2.842105263157895,0.4210526315789474,2.0897217760679205
2.842105263157895,0.8421052631578948,1.8376664261000877
2.8421052631578942,1.2631578947368423,1.6056942795905982
2.842105263157895,1.6842105263157896,1.3938053365394523
2.842105263157895,2.105263157894737,1.2019995969466495
2.842105263157895,2.5263157894736845,1.0302770608121894
2.842105263157895,2.9473684210526314,0.8786377281360723
2.842105263157895,3.368421052631579,0.7470815989182987
2.842105263157895,3.7894736842105274,0.6356086731588684
2.842105263157895,4.210526315789474,0.5442189508577808
2.842105263157895,4.631578947368422,0.4729124320150365
2.842105263157895,5.052631578947369,0.4216891166306357
2.842105263157895,5.473684210526317,0.39054900470457765
2.842105263157895,5.894736842105264,0.3794920962368629
2.842105263157895,6.3157894736842115,0.3885183912274912
2.842105263157895,6.736842105263158,0.4176278896764628
2.842105263157895,7.157894736842106,0.46682059158377737
2.842105263157895,7.578947368421055,0.5360964969494352
2.842105263157895,8.000000000000002,0.6254556057734362
3.1578947368421053,0.0,2.125674296544686
3.1578947368421058,0.4210526315789474,1.8665784364841638
3.1578947368421053,0.8421052631578948,1.6288815592591415
3.1578947368421044,1.263157894736842,1.4125836648696197
3.1578947368421053,1.6842105263157896,1.2176847533155986
3.1578947368421058,2.1052631578947367,1.0441848245970784
3.1578947368421053,2.526315789473684,0.8920838787140581
3.1578947368421053,2.9473684210526314,0.7613819156665386
3.1578947368421053,3.368421052631579,0.6520789354545194
3.1578947368421053,3.789473684210527,0.5641749380780011
3.1578947368421053,4.2105263157894735,0.49766992353698314
3.1578947368421053,4.631578947368421,0.4525638918314656
3.1578947368421053,5.052631578947368,0.4288568429614488
3.1578947368421053,5.473684210526316,0.42654877692693227
3.1578947368421053,5.894736842105263,0.4456396937279164
3.1578947368421053,6.3157894736842115,0.48612959336440104
3.1578947368421053,6.736842105263158,0.5480184758363862
3.1578947368421053,7.157894736842105,0.6313063411438719
3.1578947368421053,7.578947368421053,0.735993189286858
3.1578947368421053,8.0,0.8620790202653447
3.473684210526316,0.0,1.8474996355153812
3.4736842105263164,0.42105263157894746,1.6029876026766297
3.473684210526316,0.8421052631578947,1.3809577080722542
3.4736842105263155,1.2631578947368423,1.1814099517022538
3.473684210526316,1.6842105263157894,1.0043443335666304
3.473684210526317,2.1052631578947367,0.8497608536653827
3.473684210526316,2.5263157894736845,0.7176595119985105
3.473684210526316,2.947368421052631,0.6080403085660144
3.473684210526316,3.3684210526315788,0.5209032433678944
3.473684210526316,3.7894736842105265,0.4562483164041502
3.473684210526316,4.2105263157894735,0.4140755276747819
3.473684210526316,4.631578947368421,0.3943848771797896
3.473684210526316,5.052631578947369,0.3971763649191733
3.473684210526316,5.473684210526316,0.4224499908929328
3.473684210526316,5.894736842105264,0.4702057551010682
3.473684210526316,6.315789473684211,0.5404436575435797
3.473684210526316,6.7368421052631575,0.6331636982204669
3.473684210526316,7.157894736842105,0.7483658771317303
3.473684210526316,7.578947368421052,0.8860501942773692
3.473684210526316,8.0,1.0462166496573846
3.7894736842105257,0.0,1.5430820819361426
3.7894736842105265,0.4210526315789474,1.3128049403517392
3.7894736842105257,0.8421052631578947,1.1059477024141606
3.789473684210525,1.263157894736842,0.9225103681234071
3.789473684210526,1.6842105263157894,0.7624929374794791
3.789473684210527,2.1052631578947367,0.625895410482376
3.7894736842105257,2.526315789473684,0.5127177871320978
3.7894736842105257,2.947368421052631,0.42296006742864484
3.7894736842105257,3.3684210526315788,0.356622251372017
3.789473684210526,3.7894736842105265,0.3137043389622145
3.7894736842105257,4.2105263157894735,0.29420633019923687
3.7894736842105257,4.631578947368421,0.29812822508308423
3.7894736842105257,5.052631578947368,0.3254700236137569
3.7894736842105257,5.473684210526316,0.37623172579125463
3.7894736842105257,5.894736842105263,0.45041333161557745
3.7894736842105257,6.315789473684211,0.5480148410867254
3.7894736842105257,6.7368421052631575,0.6690362542046983
3.7894736842105257,7.157894736842105,0.8134775709694965
3.7894736842105257,7.578947368421051,0.9813387913811197
3.7894736842105257,8.0,1.1726199154395682
4.105263157894737,0.0,1.2281673713369297
4.105263157894738,0.42105263157894746,1.00988611521591
4.105263157894737,0.8421052631578947,0.8159043721595945
4.105263157894736,1.263157894736842,0.6462221421679826
4.105263157894737,1.6842105263157894,0.5008394252410748
4.105263157894738,2.1052631578947367,0.3797562213788708
4.105263157894737,2.526315789473684,0.2829725305813701
4.105263157894737,2.947368421052631,0.21048835284857348
4.105263157894737,3.3684210526315788,0.1623036881804807
4.105263157894737,3.7894736842105265,0.13841853657709163
4.105263157894737,4.2105263157894735,0.13883289803840632
4.105263157894737,4.631578947368421,0.16354677256442485
4.105263157894737,5.052631578947368,0.21256016015514728
4.105263157894737,5.473684210526317,0.28587306081057345
4.105263157894737,5.894736842105264,0.38348547453070336
4.105263157894737,6.315789473684211,0.5053974013155371
4.105263157894737,6.7368421052631575,0.6516088411650744
4.105263157894737,7.157894736842105,0.822119794079316
4.105263157894737,7.578947368421052,1.0169302600582608
4.105263157894737,8.0,1.2360402391019099
4.421052631578947,0.0,0.9185012392477039
4.421052631578947,0.42105263157894735,0.7080867929755638
4.421052631578947,0.8421052631578947,0.5228805471832912
4.421052631578946,1.263157894736842,0.36288250187088644
4.421052631578947,1.6842105263157894,0.22809265703834958
4.421052631578948,2.1052631578947367,0.11851101268568043
4.421052631578947,2.526315789473684,0.03413756881287888
4.421052631578947,2.947368421052631,-0.02502767458005506
4.421052631578947,3.3684210526315788,-0.058984717493121286
4.421052631578947,3.7894736842105265,-0.06773355992631946
4.421052631578947,4.2105263157894735,-0.05127420187965004
4.421052631578947,4.631578947368421,-0.00960664335311312
4.421052631578947,5.052631578947368,0.05726911565329185
4.421052631578947,5.473684210526316,0.14935307513956453
4.421052631578947,5.894736842105262,0.2666452351057045
4.421052631578947,6.315789473684211,0.4091455955517127
4.421052631578947,6.7368421052631575,0.5768541564775881
4.421052631578947,7.157894736842104,0.7697709178833316
4.421052631578947,7.578947368421052,0.9878958797689428
4.421052631578947,8.0,1.2312290421344219
4.7368421052631575,0.0,0.6298294211984253
4.736842105263158,0.42105263157894746,0.4212626393371186
4.7368421052631575,0.8421052631578947,0.23892905735998426
4.7368421052631575,1.263157894736842,0.08282867526702276
4.736842105263158,1.6842105263157894,-0.04703850694176609
4.736842105263159,2.1052631578947367,-0.15067248926638233
4.7368421052631575,2.526315789473684,-0.22807327170682606
4.7368421052631575,2.947368421052631,-0.27924085426309697
4.7368421052631575,3.3684210526315788,-0.3041752369351953
4.736842105263158,3.7894736842105265,-0.30287641972312107
4.7368421052631575,4.2105263157894735,-0.2753444026268741
4.7368421052631575,4.631578947368421,-0.2215791856464544
4.7368421052631575,5.052631578947368,-0.1415807687818622
4.7368421052631575,5.473684210526316,-0.0353491520330973
4.7368421052631575,5.894736842105263,0.09711566459984022
4.7368421052631575,6.315789473684211,0.2558136811169505
4.7368421052631575,6.7368421052631575,0.44074489751823315
4.7368421052631575,7.157894736842106,0.6519093138036888
4.7368421052631575,7.578947368421053,0.8893069299733166
4.7368421052631575,8.0,1.1529377460271175
5.052631578947368,0.0,0.3778976527190554
5.052631578947368,0.42105263157894735,0.16326932000699507
5.052631578947368,0.8421052631578947,-0.023897267435590952
5.052631578947367,1.263157894736842,-0.18360210960870288
5.052631578947368,1.6842105263157894,-0.3158452065123404
5.052631578947368,2.1052631578947367,-0.42062655814650357
5.052631578947368,2.526315789473684,-0.4979461645111925
5.052631578947367,2.947368421052631,-0.5478040256064072
5.052631578947367,3.3684210526315788,-0.5702001414321477
5.052631578947368,3.789473684210526,-0.5651345119884139
5.052631578947368,4.2105263157894735,-0.5326071372752057
5.052631578947368,4.631578947368421,-0.4726180172925232
5.052631578947368,5.052631578947368,-0.38516715204036656
5.052631578947368,5.473684210526316,-0.2702545415187354
5.052631578947368,5.894736842105262,-0.12788018572763027
5.052631578947368,6.315789473684211,0.0419559153329494
5.052631578947368,6.7368421052631575,0.239253761663003
5.052631578947368,7.157894736842105,0.4640133532625313
5.052631578947368,7.578947368421052,0.7162346901315334
5.052631578947368,8.0,0.9959177722700103
5.368421052631579,0.0,0.17845166933955384
5.36842105263158,0.4210526315789474,-0.052037499308388
5.368421052631579,0.8421052631578947,-0.25354559732870136
5.368421052631578,1.263157894736842,-0.42607262472138635
5.3684210526315805,1.6842105263157894,-0.5696185814864431
5.3684210526315805,2.1052631578947367,-0.6841834676238713
5.368421052631579,2.526315789473684,-0.7697672831336713
5.368421052631579,2.947368421052631,-0.8263700280158427
5.368421052631579,3.3684210526315788,-0.853991702270386
5.3684210526315805,3.7894736842105265,-0.8526323058973009
5.368421052631579,4.2105263157894735,-0.8222918388965871
5.368421052631579,4.631578947368421,-0.7629703012682452
5.368421052631579,5.052631578947368,-0.6746676930122748
5.368421052631579,5.473684210526316,-0.5573840141286759
5.368421052631579,5.894736842105263,-0.41111926461744885
5.368421052631579,6.315789473684211,-0.2358734444785932
5.368421052631579,6.7368421052631575,-0.03164655371210967
5.368421052631579,7.157894736842105,0.20156140768200298
5.368421052631579,7.578947368421052,0.4637504397037433
5.368421052631579,8.0,0.7549205423531126
5.684210526315789,0.0,0.047237206589881994
5.684210526315789,0.42105263157894735,-0.21080215290260998
5.684210526315789,0.8421052631578947,-0.43796310244461123
5.684210526315788,1.263157894736842,-0.6342456420361219
5.68421052631579,1.6842105263157894,-0.7996497716771419
5.68421052631579,2.1052631578947367,-0.9341754913676712
5.684210526315789,2.526315789473684,-1.03782280110771
5.6842105263157885,2.9473684210526305,-1.1105917008972577
5.6842105263157885,3.3684210526315788,-1.1524821907363152
5.68421052631579,3.7894736842105265,-1.1634942706248819
5.684210526315789,4.2105263157894735,-1.1436279405629577
5.684210526315789,4.631578947368421,-1.0928832005505429
5.684210526315789,5.052631578947368,-1.0112600505876377
5.684210526315789,5.473684210526316,-0.8987584906742417
5.684210526315789,5.894736842105262,-0.755378520810355
5.684210526315789,6.31578947368421,-0.5811201409959775
5.684210526315789,6.7368421052631575,-0.3759833512311097
5.684210526315789,7.157894736842105,-0.13996815151575076
5.684210526315789,7.578947368421052,0.1269254581500983
5.684210526315789,8.0,0.42469747776643857
6.0,0.0,0.0
6.0,0.4210526315789474,-0.2991689750692521
6.0,0.8421052631578947,-0.5650969529085872
5.999999999999999,1.263157894736842,-0.7977839335180055
6.000000000000001,1.6842105263157894,-0.997229916897507
6.000000000000001,2.1052631578947367,-1.1634349030470914
6.0,2.526315789473684,-1.296398891966759
5.999999999999999,2.947368421052631,-1.3961218836565095
5.999999999999999,3.3684210526315788,-1.4626038781163435
6.000000000000001,3.7894736842105265,-1.4958448753462605
6.0,4.2105263157894735,-1.4958448753462603
6.0,4.631578947368421,-1.4626038781163435
6.0,5.052631578947368,-1.3961218836565097
6.0,5.473684210526316,-1.296398891966759
6.0,5.894736842105263,-1.1634349030470914
6.0,6.315789473684211,-0.997229916897507
6.0,6.7368421052631575,-0.7977839335180057
6.0,7.157894736842105,-0.5650969529085872
6.0,7.578947368421052,-0.29916897506925233
6.0,8.0,0.0
